N,impl,run_index,time_s,gflops
1400,c,7,8.213551e+00,6.681641e-01
1400,python,8,2.002266e+02,2.740894e-02
1400,numpy,8,2.835802e-02,1.935255e+02
1400,scipy,8,9.963973e-02,5.507843e+01
1400,cupy_fp32,8,1.441413e-03,3.807375e+03
1400,cupy_fp64,8,5.527917e-02,9.927790e+01
1400,c,8,8.866572e+00,6.189540e-01
1400,python,9,2.100198e+02,2.613087e-02
1400,numpy,9,4.795705e-02,1.144357e+02
1400,scipy,9,1.060967e-01,5.172640e+01
1400,cupy_fp32,9,1.474300e-03,3.722445e+03
1400,cupy_fp64,9,5.535471e-02,9.914243e+01
1400,c,9,8.846984e+00,6.203244e-01
1400,python,10,2.120523e+02,2.588041e-02
1400,numpy,10,3.658411e-02,1.500105e+02
1400,scipy,10,1.068570e-01,5.135834e+01
1400,cupy_fp32,10,1.612329e-03,3.403772e+03
1400,cupy_fp64,10,5.532562e-02,9.919456e+01
1400,c,10,8.993320e+00,6.102307e-01
1400,python,11,2.151789e+02,2.550436e-02
1400,numpy,11,4.209652e-02,1.303671e+02
1400,scipy,11,9.851892e-02,5.570504e+01
1400,cupy_fp32,11,1.457561e-03,3.765194e+03
1400,cupy_fp64,11,5.526617e-02,9.930125e+01
1400,c,11,8.874353e+00,6.184113e-01
1400,python,12,2.213302e+02,2.479553e-02
1400,numpy,12,3.346285e-02,1.640028e+02
1400,scipy,12,1.112432e-01,4.933334e+01
1400,cupy_fp32,12,1.444321e-03,3.799709e+03
1400,cupy_fp64,12,5.525028e-02,9.932981e+01
1400,c,12,8.928982e+00,6.146277e-01
1400,python,13,2.083201e+02,2.634407e-02
1400,numpy,13,2.928519e-02,1.873985e+02
1400,scipy,13,9.173925e-02,5.982173e+01
1400,cupy_fp32,13,1.447213e-03,3.792116e+03
1400,cupy_fp64,13,5.526850e-02,9.929707e+01
1400,c,13,8.389773e+00,6.541297e-01
1400,python,14,1.946952e+02,2.818765e-02
1400,numpy,14,2.885157e-02,1.902150e+02
1400,scipy,14,1.016681e-01,5.397958e+01
1400,cupy_fp32,14,4.481733e-03,1.224526e+03
1400,cupy_fp64,14,5.528820e-02,9.926169e+01
1400,c,14,7.775544e+00,7.058027e-01
1400,python,15,1.956336e+02,2.805245e-02
1400,numpy,15,3.483094e-02,1.575611e+02
1400,scipy,15,9.402424e-02,5.836792e+01
1400,cupy_fp32,15,1.440706e-03,3.809244e+03
1400,cupy_fp64,15,5.527145e-02,9.929178e+01
1400,c,15,8.276345e+00,6.630947e-01
1400,python,16,1.968617e+02,2.787743e-02
1400,numpy,16,3.812768e-02,1.439374e+02
1400,scipy,16,9.397026e-02,5.840146e+01
1400,cupy_fp32,16,1.450326e-03,3.783977e+03
1400,cupy_fp64,16,5.534060e-02,9.916770e+01
1400,c,16,8.291508e+00,6.618820e-01
1400,python,17,2.104718e+02,2.607475e-02
1400,numpy,17,4.096571e-02,1.339657e+02
1400,scipy,17,1.139500e-01,4.816148e+01
1400,cupy_fp32,17,1.063495e-02,5.160345e+02
1400,cupy_fp64,17,5.538947e-02,9.908021e+01
1400,c,17,9.200452e+00,5.964924e-01
1400,python,18,2.193268e+02,2.502202e-02
1400,numpy,18,3.552457e-02,1.544846e+02
1400,scipy,18,1.038192e-01,5.286113e+01
1400,cupy_fp32,18,1.470267e-03,3.732655e+03
1400,cupy_fp64,18,5.530224e-02,9.923648e+01
1400,c,18,8.997507e+00,6.099467e-01
1400,python,19,2.182421e+02,2.514638e-02
1400,numpy,19,2.880303e-02,1.905355e+02
1400,scipy,19,1.118891e-01,4.904856e+01
1400,cupy_fp32,19,1.488363e-03,3.687273e+03
1400,cupy_fp64,19,5.535631e-02,9.913956e+01
1400,c,19,8.884871e+00,6.176792e-01
1400,python,20,2.077699e+02,2.641384e-02
1400,numpy,20,3.104374e-02,1.767828e+02
1400,scipy,20,9.179089e-02,5.978807e+01
1400,cupy_fp32,20,1.462317e-03,3.752948e+03
1400,cupy_fp64,20,5.532495e-02,9.919575e+01
1400,c,20,8.940215e+00,6.138555e-01
1400,python,21,2.071653e+02,2.649093e-02
1400,numpy,21,3.437383e-02,1.596563e+02
1400,scipy,21,1.002738e-01,5.473013e+01
1400,cupy_fp32,21,1.449804e-03,3.785339e+03
1400,cupy_fp64,21,5.528990e-02,9.925864e+01
1400,c,21,8.634848e+00,6.355642e-01
1400,python,22,2.075738e+02,2.643878e-02
1400,numpy,22,2.956228e-02,1.856420e+02
1400,scipy,22,9.735848e-02,5.636900e+01
1400,cupy_fp32,22,1.442801e-03,3.803712e+03
1400,cupy_fp64,22,5.525117e-02,9.932821e+01
1400,c,22,8.686087e+00,6.318150e-01
1400,python,23,2.068386e+02,2.653276e-02
1400,numpy,23,4.440123e-02,1.236002e+02
1400,scipy,23,1.064232e-01,5.156772e+01
1400,cupy_fp32,23,1.492133e-03,3.677956e+03
1400,cupy_fp64,23,5.534102e-02,9.916694e+01
1400,c,23,8.983476e+00,6.108994e-01
1400,python,24,2.125865e+02,2.581538e-02
1400,numpy,24,3.912492e-02,1.402686e+02
1400,scipy,24,1.022686e-01,5.366263e+01
1400,cupy_fp32,24,1.450836e-03,3.782647e+03
1400,cupy_fp64,24,5.528547e-02,9.926659e+01
1400,c,24,8.861091e+00,6.193368e-01
1400,python,25,2.135956e+02,2.569342e-02
1400,numpy,25,3.241519e-02,1.693033e+02
1400,scipy,25,1.063184e-01,5.161853e+01
1400,cupy_fp32,25,1.512951e-03,3.627348e+03
1400,cupy_fp64,25,5.529879e-02,9.924268e+01
1400,c,25,8.555764e+00,6.414389e-01
1400,python,26,1.970427e+02,2.785183e-02
1400,numpy,26,3.073264e-02,1.785723e+02
1400,scipy,26,1.028885e-01,5.333930e+01
1400,cupy_fp32,26,1.316166e-02,4.169687e+02
1400,cupy_fp64,26,5.741606e-02,9.558301e+01
1400,c,26,8.749391e+00,6.272437e-01
1400,python,27,1.931807e+02,2.840863e-02
1400,numpy,27,5.271538e-02,1.041062e+02
1400,scipy,27,1.070116e-01,5.128414e+01
1400,cupy_fp32,27,1.315076e-02,4.173143e+02
1400,cupy_fp64,27,5.753046e-02,9.539295e+01
1400,c,27,8.191372e+00,6.699732e-01
1400,python,28,1.999045e+02,2.745311e-02
1400,numpy,28,4.544770e-02,1.207542e+02
1400,scipy,28,1.002268e-01,5.475584e+01
1400,cupy_fp32,28,1.448038e-03,3.789956e+03
1400,cupy_fp64,28,5.533752e-02,9.917322e+01
1400,c,28,8.682876e+00,6.320487e-01
1400,python,29,2.104785e+02,2.607392e-02
1400,numpy,29,3.773193e-02,1.454471e+02
1400,scipy,29,1.106409e-01,4.960193e+01
1400,cupy_fp32,29,1.480893e-03,3.705872e+03
1400,cupy_fp64,29,5.536115e-02,9.913089e+01
1400,c,29,9.359037e+00,5.863851e-01
1500,python,0,3.000648e+02,2.249514e-02
1500,numpy,0,4.195674e-02,1.608800e+02
1500,scipy,0,1.008817e-01,6.691004e+01
1500,cupy_fp32,0,1.759310e-03,3.836731e+03
1500,cupy_fp64,0,7.289119e-02,9.260379e+01
1500,c,0,1.346228e+01,5.014011e-01
1500,python,1,4.956699e+02,1.361793e-02
1500,numpy,1,4.359345e-02,1.548398e+02
1500,scipy,1,1.077185e-01,6.266331e+01
1500,cupy_fp32,1,1.561288e-02,4.323353e+02
1500,cupy_fp64,1,7.419058e-02,9.098190e+01
1500,c,1,1.215661e+01,5.552534e-01
1500,python,2,2.790175e+02,2.419203e-02
1500,numpy,2,3.266331e-02,2.066539e+02
1500,scipy,2,1.004708e-01,6.718368e+01
1500,cupy_fp32,2,1.726997e-03,3.908519e+03
1500,cupy_fp64,2,7.228403e-02,9.338162e+01
1500,c,2,1.139939e+01,5.921368e-01
1500,python,3,2.722205e+02,2.479607e-02
1500,numpy,3,3.251460e-02,2.075990e+02
1500,scipy,3,8.187303e-02,8.244473e+01
1500,cupy_fp32,3,1.737047e-03,3.885905e+03
1500,cupy_fp64,3,7.227463e-02,9.339377e+01
1500,c,3,1.162037e+01,5.808767e-01
1500,python,4,2.795656e+02,2.414460e-02
1500,numpy,4,3.270191e-02,2.064099e+02
1500,scipy,4,8.124363e-02,8.308344e+01
1500,cupy_fp32,4,1.736817e-03,3.886420e+03
1500,cupy_fp64,4,7.228760e-02,9.337701e+01
1500,c,4,1.182878e+01,5.706419e-01
1500,python,5,2.731307e+02,2.471344e-02
1500,numpy,5,3.241841e-02,2.082151e+02
1500,scipy,5,8.132914e-02,8.299609e+01
1500,cupy_fp32,5,1.737849e-03,3.884112e+03
1500,cupy_fp64,5,7.228459e-02,9.338090e+01
1500,c,5,1.148713e+01,5.876143e-01
1500,python,6,2.749242e+02,2.455222e-02
1500,numpy,6,4.354238e-02,1.550214e+02
1500,scipy,6,1.011458e-01,6.673536e+01
1500,cupy_fp32,6,1.736839e-03,3.886371e+03
1500,cupy_fp64,6,7.228435e-02,9.338121e+01
1500,c,6,1.144033e+01,5.900178e-01
1500,python,7,2.792882e+02,2.416858e-02
1500,numpy,7,3.257613e-02,2.072069e+02
1500,scipy,7,1.018303e-01,6.628676e+01
1500,cupy_fp32,7,1.734595e-03,3.891398e+03
1500,cupy_fp64,7,7.228968e-02,9.337432e+01
1500,c,7,1.154771e+01,5.845315e-01
1500,python,8,2.717183e+02,2.484190e-02
1500,numpy,8,4.120355e-02,1.638208e+02
1500,scipy,8,1.030284e-01,6.551593e+01
1500,cupy_fp32,8,1.734406e-03,3.891822e+03
1500,cupy_fp64,8,7.229803e-02,9.336354e+01
1500,c,8,1.187188e+01,5.685704e-01
1500,python,9,2.747468e+02,2.456808e-02
1500,numpy,9,3.266747e-02,2.066276e+02
1500,scipy,9,1.017148e-01,6.636200e+01
1500,cupy_fp32,9,1.763150e-03,3.828375e+03
1500,cupy_fp64,9,7.233172e-02,9.332005e+01
1500,c,9,1.152794e+01,5.855340e-01
1500,python,10,2.711351e+02,2.489533e-02
1500,numpy,10,3.258142e-02,2.071733e+02
1500,scipy,10,9.612791e-02,7.021894e+01
1500,cupy_fp32,10,1.735429e-03,3.889528e+03
1500,cupy_fp64,10,7.231258e-02,9.334476e+01
1500,c,10,1.156544e+01,5.836355e-01
1500,python,11,2.794033e+02,2.415862e-02
1500,numpy,11,3.477503e-02,1.941048e+02
1500,scipy,11,1.035739e-01,6.517086e+01
1500,cupy_fp32,11,1.736950e-03,3.886122e+03
1500,cupy_fp64,11,7.219193e-02,9.350075e+01
1500,c,11,1.229757e+01,5.488889e-01
1500,python,12,2.719555e+02,2.482024e-02
1500,numpy,12,4.739390e-02,1.424234e+02
1500,scipy,12,1.057139e-01,6.385158e+01
1500,cupy_fp32,12,1.735770e-03,3.888764e+03
1500,cupy_fp64,12,7.230759e-02,9.335119e+01
1500,c,12,1.257718e+01,5.366864e-01
1500,python,13,2.766171e+02,2.440196e-02
1500,numpy,13,3.255947e-02,2.073129e+02
1500,scipy,13,1.010696e-01,6.678569e+01
1500,cupy_fp32,13,2.749225e-02,2.455237e+02
1500,cupy_fp64,13,7.228703e-02,9.337775e+01
1500,c,13,1.113045e+01,6.064444e-01
1500,python,14,2.674082e+02,2.524231e-02
1500,numpy,14,3.249949e-02,2.076956e+02
1500,scipy,14,1.012200e-01,6.668640e+01
1500,cupy_fp32,14,1.737249e-03,3.885453e+03
1500,cupy_fp64,14,7.228739e-02,9.337728e+01
1500,c,14,1.110888e+01,6.076219e-01
1500,python,15,2.748315e+02,2.456050e-02
1500,numpy,15,3.282767e-02,2.056192e+02
1500,scipy,15,1.047353e-01,6.444820e+01
1500,cupy_fp32,15,1.732956e-03,3.895079e+03
1500,cupy_fp64,15,7.230453e-02,9.335514e+01
1500,c,15,1.246104e+01,5.416884e-01
1500,python,16,2.700771e+02,2.499286e-02
1500,numpy,16,4.569077e-02,1.477323e+02
1500,scipy,16,1.158933e-01,5.824322e+01
1500,cupy_fp32,16,1.736581e-03,3.886948e+03
1500,cupy_fp64,16,7.231233e-02,9.334508e+01
1500,c,16,1.238515e+01,5.450074e-01
1500,python,17,2.756170e+02,2.449051e-02
1500,numpy,17,3.471111e-02,1.944622e+02
1500,scipy,17,1.045661e-01,6.455246e+01
1500,cupy_fp32,17,2.565083e-03,2.631494e+03
1500,cupy_fp64,17,7.235130e-02,9.329480e+01
1500,c,17,1.230304e+01,5.486448e-01
1500,python,18,2.682679e+02,2.516142e-02
1500,numpy,18,6.159154e-02,1.095930e+02
1500,scipy,18,1.033411e-01,6.531770e+01
1500,cupy_fp32,18,1.733822e-03,3.893133e+03
1500,cupy_fp64,18,7.229491e-02,9.336756e+01
1500,c,18,1.180375e+01,5.718520e-01
1500,python,19,2.706326e+02,2.494156e-02
1500,numpy,19,3.515508e-02,1.920064e+02
1500,scipy,19,1.133225e-01,5.956451e+01
1500,cupy_fp32,19,1.740259e-03,3.878733e+03
1500,cupy_fp64,19,7.230965e-02,9.334853e+01
1500,c,19,1.252845e+01,5.387738e-01
1500,python,20,2.711066e+02,2.489796e-02
1500,numpy,20,3.426932e-02,1.969692e+02
1500,scipy,20,1.019104e-01,6.623466e+01
1500,cupy_fp32,20,1.942309e-03,3.475245e+03
1500,cupy_fp64,20,7.252743e-02,9.306824e+01
1500,c,20,1.211418e+01,5.571981e-01
1500,python,21,2.618928e+02,2.577391e-02
1500,numpy,21,3.258189e-02,2.071703e+02
1500,scipy,21,1.026791e-01,6.573882e+01
1500,cupy_fp32,21,1.905113e-03,3.543097e+03
1500,cupy_fp64,21,7.254903e-02,9.304053e+01
1500,c,21,1.137163e+01,5.935827e-01
1500,python,22,2.578397e+02,2.617905e-02
1500,numpy,22,3.257509e-02,2.072136e+02
1500,scipy,22,1.033480e-01,6.531332e+01
1500,cupy_fp32,22,1.790222e-03,3.770482e+03
1500,cupy_fp64,22,7.254299e-02,9.304827e+01
1500,c,22,1.111302e+01,6.073955e-01
1500,python,23,2.625831e+02,2.570615e-02
1500,numpy,23,3.268840e-02,2.064953e+02
1500,scipy,23,1.019294e-01,6.622229e+01
1500,cupy_fp32,23,1.895756e-03,3.560585e+03
1500,cupy_fp64,23,7.248936e-02,9.311711e+01
1500,c,23,1.107932e+01,6.092433e-01
1500,python,24,2.608513e+02,2.587681e-02
1500,numpy,24,3.257399e-02,2.072205e+02
1500,scipy,24,1.037053e-01,6.508827e+01
1500,cupy_fp32,24,1.775168e-03,3.802457e+03
1500,cupy_fp64,24,7.248860e-02,9.311809e+01
1500,c,24,1.109053e+01,6.086274e-01
1500,python,25,2.616115e+02,2.580162e-02
1500,numpy,25,3.252601e-02,2.075262e+02
1500,scipy,25,8.030872e-02,8.405064e+01
1500,cupy_fp32,25,1.911806e-03,3.530693e+03
1500,cupy_fp64,25,7.247013e-02,9.314183e+01
1500,c,25,1.106533e+01,6.100135e-01
1500,python,26,2.589163e+02,2.607020e-02
1500,numpy,26,4.037472e-02,1.671838e+02
1500,scipy,26,1.025813e-01,6.580147e+01
1500,cupy_fp32,26,9.721397e-01,6.943446e+00
1500,cupy_fp64,26,7.384238e-02,9.141092e+01
1500,c,26,1.205898e+01,5.597486e-01
1500,python,27,2.768009e+02,2.438576e-02
1500,numpy,27,3.339928e-02,2.021001e+02
1500,scipy,27,1.113648e-01,6.061163e+01
1500,cupy_fp32,27,1.755062e-03,3.846018e+03
1500,cupy_fp64,27,7.234691e-02,9.330046e+01
1500,c,27,1.235377e+01,5.463921e-01
1500,python,28,2.752676e+02,2.452159e-02
1500,numpy,28,3.298648e-02,2.046293e+02
1500,scipy,28,1.021096e-01,6.610542e+01
1500,cupy_fp32,28,1.739589e-03,3.880227e+03
1500,cupy_fp64,28,7.230894e-02,9.334945e+01
1500,c,28,1.242402e+01,5.433022e-01
1500,python,29,2.750812e+02,2.453821e-02
1500,numpy,29,3.297953e-02,2.046724e+02
1500,scipy,29,1.045459e-01,6.456496e+01
1500,cupy_fp32,29,1.734665e-03,3.891241e+03
1500,cupy_fp64,29,7.228524e-02,9.338005e+01
1500,c,29,1.241410e+01,5.437366e-01
